sessionNo|startHour|startWeekday|duration|cCount|cMinPrice|cMaxPrice|cSumPrice|bCount|bMinPrice|bMaxPrice|bSumPrice|bStep|onlineStatus|availability|customerNo|maxVal|customerScore|accountLifetime|payments|age|address|lastOrder|order
353|7|5|1234.241|73|5.0|89.99|2127.59|4|15.0|49.99|124.97|?|y|completely orderable|154|4000|542|310|14|59|2|14|y
353|7|5|1239.9|73|5.0|89.99|2127.59|4|15.0|49.99|124.97|4|y|completely orderable|154|4000|542|310|14|59|2|14|y
353|7|5|1258.826|73|5.0|89.99|2127.59|4|15.0|49.99|124.97|?|y|completely orderable|154|4000|542|310|14|59|2|14|y
354|7|5|0.0|1|49.99|49.99|49.99|1|49.99|49.99|49.99|?|?|?|?|?|?|?|?|?|?|?|n
354|7|5|4.09|1|49.99|49.99|49.99|1|49.99|49.99|49.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
355|7|5|0.0|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|?|?|155|1000|567|30|15|31|1|18|y
355|7|5|16.544|1|59.99|59.99|59.99|1|59.99|59.99|59.99|2|y|completely orderable|155|1000|567|30|15|31|1|18|y
355|7|5|35.61|1|59.99|59.99|59.99|1|59.99|59.99|59.99|3|y|completely orderable|155|1000|567|30|15|31|1|18|y
355|7|5|1052.929|8|19.99|59.99|174.94|1|59.99|59.99|59.99|1|y|completely orderable|155|1000|567|30|15|31|1|18|y
355|7|5|1329.89|19|19.99|99.95|849.75|1|59.99|59.99|59.99|1|y|completely orderable|155|1000|567|30|15|31|1|18|y
355|7|5|1593.904|19|19.99|99.95|849.75|1|59.99|59.99|59.99|1|y|completely orderable|155|1000|567|30|15|31|1|18|y
355|7|5|1638.44|19|19.99|99.95|849.75|1|59.99|59.99|59.99|3|y|completely orderable|155|1000|567|30|15|31|1|18|y
355|7|5|1662.652|19|19.99|99.95|849.75|1|59.99|59.99|59.99|4|y|completely orderable|155|1000|567|30|15|31|1|18|y
355|7|5|1670.937|19|19.99|99.95|849.75|1|59.99|59.99|59.99|5|y|completely orderable|155|1000|567|30|15|31|1|18|y
356|7|5|7997.54|27|5.0|29.99|336.84|1|7.99|7.99|7.99|?|?|?|156|200|70|156|0|33|2|30|n
356|7|5|8282.769|49|5.0|29.99|746.77|2|7.99|15.0|22.99|?|?|?|156|200|70|156|0|33|2|30|n
356|7|5|8748.4|74|5.0|29.99|1200.21|3|5.99|15.0|28.98|?|?|?|156|200|70|156|0|33|2|30|n
356|7|5|8810.83|80|3.99|29.99|1260.19|4|5.99|15.0|41.98|?|?|?|156|200|70|156|0|33|2|30|n
357|7|5|0.0|1|49.99|49.99|49.99|1|49.99|49.99|49.99|?|?|?|?|?|?|?|?|?|?|?|n
357|7|5|3.184|1|49.99|49.99|49.99|1|49.99|49.99|49.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
357|7|5|14.881|1|49.99|49.99|49.99|1|49.99|49.99|49.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
357|7|5|28.138|1|49.99|49.99|49.99|1|49.99|49.99|49.99|3|y|completely orderable|?|?|?|?|?|?|?|?|n
357|7|5|39.28|1|49.99|49.99|49.99|1|49.99|49.99|49.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
357|7|5|50.913|1|49.99|49.99|49.99|1|49.99|49.99|49.99|5|y|completely orderable|?|?|?|?|?|?|?|?|n
358|7|5|72.838|6|29.99|29.99|179.94|1|29.99|29.99|29.99|?|?|?|157|300|431|41|3|31|1|11|n
358|7|5|1689.305|42|12.99|59.99|1605.54|1|29.99|29.99|29.99|1|y|completely orderable|157|300|431|41|3|31|1|11|n
358|7|5|1800.797|46|12.99|59.99|1785.5|1|29.99|29.99|29.99|1|y|completely orderable|157|300|431|41|3|31|1|11|n
358|7|5|1814.353|46|12.99|59.99|1785.5|1|29.99|29.99|29.99|1|y|?|157|300|431|41|3|31|1|11|n
359|7|5|184.775|11|9.99|19.99|139.89|1|19.99|19.99|19.99|?|?|?|158|2900|576|282|31|79|2|13|n
360|7|5|23.96|3|7.0|9.99|23.99|1|7.0|7.0|7.0|?|?|?|?|?|?|?|?|?|?|?|n
360|7|5|41.327|5|7.0|19.0|61.99|2|7.0|19.0|26.0|?|?|?|?|?|?|?|?|?|?|?|n
360|7|5|571.786|12|5.0|19.99|145.97|2|7.0|19.0|26.0|1|y|completely orderable|?|?|?|?|?|?|?|?|n
360|7|5|583.854|12|5.0|19.99|145.97|2|7.0|19.0|26.0|2|y|completely orderable|?|?|?|?|?|?|?|?|n
360|7|5|650.229|12|5.0|19.99|145.97|2|7.0|19.0|26.0|2|y|completely orderable|?|?|?|?|?|?|?|?|n
360|7|5|682.589|12|5.0|19.99|145.97|2|7.0|19.0|26.0|2|y|completely orderable|?|?|?|?|?|?|?|?|n
360|7|5|696.341|12|5.0|19.99|145.97|2|7.0|19.0|26.0|2|y|completely orderable|?|?|?|?|?|?|?|?|n
360|7|5|709.28|12|5.0|19.99|145.97|2|7.0|19.0|26.0|2|y|completely orderable|?|?|?|?|?|?|?|?|n
360|7|5|726.969|12|5.0|19.99|145.97|2|7.0|19.0|26.0|2|y|completely orderable|?|?|?|?|?|?|?|?|n
360|7|5|743.671|12|5.0|19.99|145.97|2|7.0|19.0|26.0|2|y|completely orderable|?|?|?|?|?|?|?|?|n
360|7|5|759.641|12|5.0|19.99|145.97|2|7.0|19.0|26.0|2|y|completely orderable|?|?|?|?|?|?|?|?|n
360|7|5|776.138|12|5.0|19.99|145.97|2|7.0|19.0|26.0|2|y|completely orderable|?|?|?|?|?|?|?|?|n
361|7|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|?|?|?|?|?|?|?|?|n
361|7|5|36.434|1|6.99|6.99|6.99|1|6.99|6.99|6.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
362|7|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|47|300|537|5|0|53|1|32|n
362|7|5|6.947|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|y|completely orderable|47|300|537|5|0|53|1|32|n
363|7|5|160.32|12|29.4|79.99|528.7|1|39.99|39.99|39.99|?|?|?|?|?|?|?|?|?|?|?|n
364|7|5|0.0|1|12.99|12.99|12.99|1|12.99|12.99|12.99|?|?|?|159|5000|544|340|8|70|2|25|y
364|7|5|0.0|2|3.99|12.99|16.98|2|3.99|12.99|16.98|?|?|?|159|5000|544|340|8|70|2|25|y
364|7|5|0.0|3|3.99|39.99|56.97|3|3.99|39.99|56.97|?|?|?|159|5000|544|340|8|70|2|25|y
364|7|5|0.0|4|3.99|39.99|69.96|4|3.99|39.99|69.96|?|?|?|159|5000|544|340|8|70|2|25|y
364|7|5|2.971|4|3.99|39.99|69.96|4|3.99|39.99|69.96|1|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|151.604|4|3.99|39.99|69.96|4|3.99|39.99|69.96|2|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|201.753|4|3.99|39.99|69.96|4|3.99|39.99|69.96|2|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|225.152|4|3.99|39.99|69.96|4|3.99|39.99|69.96|1|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|262.007|4|3.99|39.99|69.96|4|3.99|39.99|69.96|1|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|392.944|5|3.99|39.99|79.95|5|3.99|39.99|79.95|?|?|?|159|5000|544|340|8|70|2|25|y
364|7|5|395.205|5|3.99|39.99|79.95|5|3.99|39.99|79.95|1|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|423.299|5|3.99|39.99|79.95|5|3.99|39.99|79.95|2|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|530.178|5|3.99|39.99|79.95|5|3.99|39.99|79.95|2|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|648.625|5|3.99|39.99|79.95|5|3.99|39.99|79.95|2|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|663.312|5|3.99|39.99|79.95|5|3.99|39.99|79.95|2|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|669.991|5|3.99|39.99|79.95|5|3.99|39.99|79.95|2|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|738.038|5|3.99|39.99|79.95|5|3.99|39.99|79.95|2|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|767.098|5|3.99|39.99|79.95|5|3.99|39.99|79.95|2|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|828.044|5|3.99|39.99|79.95|5|3.99|39.99|79.95|2|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|842.247|5|3.99|39.99|79.95|5|3.99|39.99|79.95|2|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|852.176|5|3.99|39.99|79.95|5|3.99|39.99|79.95|2|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|862.917|5|3.99|39.99|79.95|5|3.99|39.99|79.95|2|y|completely orderable|159|5000|544|340|8|70|2|25|y
364|7|5|921.56|5|3.99|39.99|79.95|5|3.99|39.99|79.95|?|y|completely orderable|159|5000|544|340|8|70|2|25|y
365|7|5|0.0|1|169.0|169.0|169.0|1|169.0|169.0|169.0|?|?|?|?|?|?|?|?|?|?|?|n
365|7|5|0.0|2|99.99|169.0|268.99|2|99.99|169.0|268.99|?|?|?|?|?|?|?|?|?|?|?|n
365|7|5|0.0|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?|n
366|7|5|23.799|3|799.99|799.99|2399.97|1|799.99|799.99|799.99|?|?|?|160|20000|516|66|30|54|1|10|n
367|7|5|14.906|3|9.99|9.99|29.97|1|9.99|9.99|9.99|?|?|?|161|500|460|7|5|25|2|21|y
367|7|5|291.979|12|6.47|19.99|166.36|2|9.99|19.99|29.98|?|?|?|161|500|460|7|5|25|2|21|y
367|7|5|1922.974|22|6.47|99.95|716.16|3|9.99|99.95|129.93|?|?|?|161|500|460|7|5|25|2|21|y
367|7|5|2003.83|23|6.47|99.95|816.11|3|9.99|99.95|129.93|1|y|completely orderable|161|500|460|7|5|25|2|21|y
367|7|5|2011.114|23|6.47|99.95|816.11|3|9.99|99.95|129.93|2|y|completely orderable|161|500|460|7|5|25|2|21|y
367|7|5|2036.634|23|6.47|99.95|816.11|3|9.99|99.95|129.93|?|y|completely orderable|161|500|460|7|5|25|2|21|y
367|7|5|2045.48|23|6.47|99.95|816.11|3|9.99|99.95|129.93|3|y|completely orderable|161|500|460|7|5|25|2|21|y
367|7|5|2060.627|23|6.47|99.95|816.11|3|9.99|99.95|129.93|?|y|completely orderable|161|500|460|7|5|25|2|21|y
367|7|5|2073.253|23|6.47|99.95|816.11|3|9.99|99.95|129.93|4|y|completely orderable|161|500|460|7|5|25|2|21|y
367|7|5|2127.205|23|6.47|99.95|816.11|3|9.99|99.95|129.93|?|y|completely orderable|161|500|460|7|5|25|2|21|y
368|7|5|2215.692|16|5.0|154.9|313.88|1|5.0|5.0|5.0|?|?|?|?|?|?|?|?|?|?|?|n
368|7|5|2265.603|16|5.0|154.9|313.88|1|5.0|5.0|5.0|2|y|completely orderable|?|?|?|?|?|?|?|?|n
368|7|5|2333.846|19|5.0|154.9|328.88|2|5.0|5.0|10.0|?|?|?|?|?|?|?|?|?|?|?|n
369|7|5|73.327|6|39.99|39.99|199.95|1|39.99|39.99|39.99|?|?|?|?|?|?|?|?|?|?|?|n
369|7|5|367.923|12|19.99|69.99|419.89|2|39.99|69.99|109.98|?|?|?|?|?|?|?|?|?|?|?|n
369|7|5|418.802|13|19.99|69.99|489.88|2|39.99|69.99|109.98|1|y|mixed|?|?|?|?|?|?|?|?|n
369|7|5|446.026|13|19.99|69.99|489.88|2|39.99|69.99|109.98|1|y|completely orderable|?|?|?|?|?|?|?|?|n
370|7|5|75.642|2|179.99|179.99|359.98|1|179.99|179.99|179.99|?|?|?|162|4000|518|339|11|45|2|12|n
370|7|5|92.59|2|179.99|179.99|359.98|1|179.99|179.99|179.99|1|y|completely orderable|162|4000|518|339|11|45|2|12|n
371|7|5|288.924|13|2.99|13.99|88.87|1|3.99|3.99|3.99|?|?|?|163|300|494|25|1|68|2|18|y
371|7|5|1031.244|26|2.99|19.99|256.74|2|3.99|8.99|12.98|?|?|?|163|300|494|25|1|68|2|18|y
371|7|5|1169.989|27|2.99|19.99|274.73|2|3.99|8.99|12.98|2|y|completely orderable|163|300|494|25|1|68|2|18|y
371|7|5|1275.977|27|2.99|19.99|274.73|2|3.99|8.99|12.98|2|y|completely orderable|163|300|494|25|1|68|2|18|y
371|7|5|1295.87|27|2.99|19.99|274.73|2|3.99|8.99|12.98|3|y|completely orderable|163|300|494|25|1|68|2|18|y
371|7|5|1355.096|28|2.99|19.99|283.72|2|3.99|8.99|12.98|3|y|completely orderable|163|300|494|25|1|68|2|18|y
371|7|5|1397.324|28|2.99|19.99|283.72|2|3.99|8.99|12.98|1|y|completely orderable|163|300|494|25|1|68|2|18|y
371|7|5|1455.565|28|2.99|19.99|283.72|2|3.99|8.99|12.98|1|y|?|163|300|494|25|1|68|2|18|y
371|7|5|1479.464|28|2.99|19.99|283.72|2|3.99|8.99|12.98|1|y|?|163|300|494|25|1|68|2|18|y
371|7|5|1606.091|29|2.99|19.99|287.71|2|3.99|8.99|12.98|1|y|completely orderable|163|300|494|25|1|68|2|18|y
371|7|5|1650.775|29|2.99|19.99|287.71|2|3.99|8.99|12.98|1|y|completely orderable|163|300|494|25|1|68|2|18|y
371|7|5|1669.842|29|2.99|19.99|287.71|2|3.99|8.99|12.98|3|y|completely orderable|163|300|494|25|1|68|2|18|y
371|7|5|1688.064|29|2.99|19.99|287.71|2|3.99|8.99|12.98|4|y|completely orderable|163|300|494|25|1|68|2|18|y
371|7|5|1701.745|29|2.99|19.99|287.71|2|3.99|8.99|12.98|5|y|completely orderable|163|300|494|25|1|68|2|18|y
372|7|5|8.147|2|3.0|3.0|6.0|1|3.0|3.0|3.0|?|?|?|164|3000|502|194|11|53|2|17|y
372|7|5|262.004|10|3.0|59.99|88.99|2|3.0|59.99|62.99|?|?|?|164|3000|502|194|11|53|2|17|y
372|7|5|283.783|10|3.0|59.99|88.99|2|3.0|59.99|62.99|1|y|completely orderable|164|3000|502|194|11|53|2|17|y
372|7|5|384.529|10|3.0|59.99|88.99|2|3.0|59.99|62.99|1|y|completely orderable|164|3000|502|194|11|53|2|17|y
372|7|5|433.753|10|3.0|59.99|88.99|2|3.0|59.99|62.99|1|y|mixed|164|3000|502|194|11|53|2|17|y
372|7|5|446.628|10|3.0|59.99|88.99|2|3.0|59.99|62.99|1|y|mixed|164|3000|502|194|11|53|2|17|y
372|7|5|449.992|10|3.0|59.99|88.99|2|3.0|59.99|62.99|1|y|mixed|164|3000|502|194|11|53|2|17|y
372|7|5|461.672|10|3.0|59.99|88.99|2|3.0|59.99|62.99|1|y|mixed|164|3000|502|194|11|53|2|17|y
372|7|5|473.445|10|3.0|59.99|88.99|2|3.0|59.99|62.99|1|y|completely orderable|164|3000|502|194|11|53|2|17|y
372|7|5|633.998|11|3.0|59.99|91.99|2|3.0|59.99|62.99|1|y|mixed|164|3000|502|194|11|53|2|17|y
372|7|5|924.253|18|1.0|59.99|152.96|3|1.0|59.99|63.99|?|?|?|164|3000|502|194|11|53|2|17|y
372|7|5|944.767|18|1.0|59.99|152.96|3|1.0|59.99|63.99|1|n|mainly orderable|164|3000|502|194|11|53|2|17|y
372|7|5|1055.407|18|1.0|59.99|152.96|3|1.0|59.99|63.99|1|n|mixed|164|3000|502|194|11|53|2|17|y
372|7|5|1150.235|22|1.0|59.99|152.96|3|1.0|59.99|63.99|1|n|mixed|164|3000|502|194|11|53|2|17|y
372|7|5|1164.186|22|1.0|59.99|152.96|3|1.0|59.99|63.99|1|n|mainly orderable|164|3000|502|194|11|53|2|17|y
372|7|5|1185.815|22|1.0|59.99|152.96|3|1.0|59.99|63.99|1|n|completely orderable|164|3000|502|194|11|53|2|17|y
372|7|5|1191.176|22|1.0|59.99|152.96|3|1.0|59.99|63.99|1|n|completely orderable|164|3000|502|194|11|53|2|17|y
372|7|5|1204.789|22|1.0|59.99|152.96|3|1.0|59.99|63.99|1|n|completely orderable|164|3000|502|194|11|53|2|17|y
372|7|5|1223.319|22|1.0|59.99|152.96|3|1.0|59.99|63.99|1|n|completely orderable|164|3000|502|194|11|53|2|17|y
372|7|5|1238.746|22|1.0|59.99|152.96|3|1.0|59.99|63.99|3|n|completely orderable|164|3000|502|194|11|53|2|17|y
372|7|5|1285.488|22|1.0|59.99|152.96|3|1.0|59.99|63.99|4|n|completely orderable|164|3000|502|194|11|53|2|17|y
372|7|5|1395.373|22|1.0|59.99|152.96|3|1.0|59.99|63.99|5|n|completely orderable|164|3000|502|194|11|53|2|17|y
372|7|5|1918.562|24|1.0|59.99|213.95|3|1.0|59.99|63.99|1|y|completely orderable|164|3000|502|194|11|53|2|17|y
372|7|5|1999.288|24|1.0|59.99|213.95|3|1.0|59.99|63.99|1|y|completely orderable|164|3000|502|194|11|53|2|17|y
373|7|5|33.159|3|74.99|74.99|149.98|1|74.99|74.99|74.99|?|?|?|?|?|?|?|?|?|?|?|n
373|7|5|74.522|3|74.99|74.99|149.98|1|74.99|74.99|74.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
373|7|5|92.907|3|74.99|74.99|149.98|1|74.99|74.99|74.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
374|7|5|220.201|14|34.99|39.99|494.86|1|34.99|34.99|34.99|?|?|?|165|5500|489|312|19|32|2|14|y
374|7|5|727.128|29|5.0|39.99|650.73|2|9.99|34.99|44.98|?|?|?|165|5500|489|312|19|32|2|14|y
374|7|5|737.159|32|5.0|39.99|680.7|3|9.99|34.99|54.97|?|?|?|165|5500|489|312|19|32|2|14|y
374|7|5|986.291|43|5.0|39.99|787.59|4|9.99|34.99|64.96|?|?|?|165|5500|489|312|19|32|2|14|y
374|7|5|1107.542|46|5.0|39.99|835.58|4|9.99|34.99|64.96|1|y|completely orderable|165|5500|489|312|19|32|2|14|y
374|7|5|1127.725|47|5.0|39.99|870.57|4|9.99|34.99|64.96|1|y|completely orderable|165|5500|489|312|19|32|2|14|y
374|7|5|1232.734|47|5.0|39.99|870.57|4|9.99|34.99|64.96|2|y|completely orderable|165|5500|489|312|19|32|2|14|y
374|7|5|1318.953|47|5.0|39.99|870.57|4|9.99|34.99|64.96|2|y|completely orderable|165|5500|489|312|19|32|2|14|y
374|7|5|1332.107|47|5.0|39.99|870.57|4|9.99|34.99|64.96|?|y|completely orderable|165|5500|489|312|19|32|2|14|y
374|7|5|1354.312|47|5.0|39.99|870.57|4|9.99|34.99|64.96|4|y|completely orderable|165|5500|489|312|19|32|2|14|y
374|7|5|1407.05|47|5.0|39.99|870.57|4|9.99|34.99|64.96|?|y|completely orderable|165|5500|489|312|19|32|2|14|y
375|7|5|65.988|4|59.99|99.99|319.96|1|59.99|59.99|59.99|?|?|?|166|500|482|23|22|26|2|12|y
375|7|5|117.898|4|59.99|99.99|319.96|1|59.99|59.99|59.99|?|y|completely orderable|166|500|482|23|22|26|2|12|y
375|7|5|123.628|4|59.99|99.99|319.96|1|59.99|59.99|59.99|4|y|completely orderable|166|500|482|23|22|26|2|12|y
375|7|5|134.941|4|59.99|99.99|319.96|1|59.99|59.99|59.99|?|y|completely orderable|166|500|482|23|22|26|2|12|y
376|7|5|0.0|1|99.99|99.99|99.99|1|99.99|99.99|99.99|?|?|?|?|?|?|?|?|?|?|?|n
376|7|5|0.0|2|99.99|169.0|268.99|2|99.99|169.0|268.99|?|?|?|?|?|?|?|?|?|?|?|n
376|7|5|0.0|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?|n
377|7|5|869.556|24|9.99|739.99|2716.9|1|159.0|159.0|159.0|?|?|?|167|600|456|65|13|25|1|174|y
377|7|5|1081.608|33|9.99|739.99|4999.84|1|159.0|159.0|159.0|1|y|completely orderable|167|600|456|65|13|25|1|174|y
377|7|5|1254.817|33|9.99|739.99|4999.84|1|159.0|159.0|159.0|1|y|completely orderable|167|600|456|65|13|25|1|174|y
377|7|5|1519.371|34|9.99|739.99|5158.84|1|159.0|159.0|159.0|1|y|completely orderable|167|600|456|65|13|25|1|174|y
377|7|5|1531.729|34|9.99|739.99|5158.84|1|159.0|159.0|159.0|?|y|completely orderable|167|600|456|65|13|25|1|174|y
377|7|5|1651.354|37|9.99|739.99|5635.84|2|159.0|159.0|318.0|?|?|?|167|600|456|65|13|25|1|174|y
378|7|5|6216.742|47|3.99|24.99|414.62|1|7.99|7.99|7.99|?|?|?|?|?|?|?|?|?|?|?|n
378|7|5|6232.779|49|3.99|24.99|430.6|2|7.99|7.99|15.98|?|?|?|?|?|?|?|?|?|?|?|n
378|7|5|6266.89|51|3.99|24.99|438.59|2|7.99|7.99|15.98|1|y|completely orderable|?|?|?|?|?|?|?|?|n
379|7|5|133.08|7|39.99|39.99|159.96|1|39.99|39.99|39.99|?|?|?|?|?|?|?|?|?|?|?|n
379|7|5|530.603|31|8.0|39.99|362.86|2|8.0|39.99|47.99|?|?|?|?|?|?|?|?|?|?|?|n
380|7|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|47|300|537|5|0|53|1|32|n
380|7|5|6.641|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|y|completely orderable|47|300|537|5|0|53|1|32|n
381|7|5|85.414|3|69.95|69.95|209.85|1|69.95|69.95|69.95|?|?|?|168|800|546|13|5|45|1|62|y
381|7|5|340.135|8|49.99|69.95|469.76|2|49.99|69.95|119.94|?|?|?|168|800|546|13|5|45|1|62|y
381|7|5|3107.408|31|47.99|79.95|1970.25|2|49.99|69.95|119.94|1|y|completely orderable|168|800|546|13|5|45|1|62|y
381|7|5|3134.149|31|47.99|79.95|1970.25|2|49.99|69.95|119.94|?|y|completely orderable|168|800|546|13|5|45|1|62|y
382|7|5|1930.497|25|29.99|1099.0|4697.28|1|29.99|29.99|29.99|?|?|?|169|3600|532|358|22|57|1|15|y
382|7|5|2523.359|35|29.99|1099.0|5203.18|2|29.99|49.99|79.98|?|?|?|169|3600|532|358|22|57|1|15|y
382|7|5|2535.178|35|29.99|1099.0|5203.18|2|29.99|49.99|79.98|3|y|completely orderable|169|3600|532|358|22|57|1|15|y
382|7|5|2588.533|36|29.99|1099.0|5233.17|2|29.99|49.99|79.98|1|y|completely orderable|169|3600|532|358|22|57|1|15|y
382|7|5|2600.886|36|29.99|1099.0|5233.17|2|29.99|49.99|79.98|1|y|completely orderable|169|3600|532|358|22|57|1|15|y
382|7|5|2646.931|36|29.99|1099.0|5233.17|2|29.99|49.99|79.98|3|y|completely orderable|169|3600|532|358|22|57|1|15|y
382|7|5|2667.744|36|29.99|1099.0|5233.17|2|29.99|49.99|79.98|4|y|completely orderable|169|3600|532|358|22|57|1|15|y
382|7|5|2695.576|36|29.99|1099.0|5233.17|2|29.99|49.99|79.98|5|y|completely orderable|169|3600|532|358|22|57|1|15|y
383|7|5|17832.719|10|7.0|149.95|362.92|1|7.0|7.0|7.0|?|?|?|170|500|465|7|7|69|2|14|n
384|7|5|32.648|2|209.99|209.99|419.98|1|209.99|209.99|209.99|?|?|?|?|?|?|?|?|?|?|?|n
384|7|5|57.601|2|209.99|209.99|419.98|1|209.99|209.99|209.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
384|7|5|430.126|6|9.99|209.99|859.94|2|9.99|209.99|219.98|?|?|?|?|?|?|?|?|?|?|?|n
384|7|5|489.921|10|9.99|209.99|1139.9|3|9.99|209.99|239.97|?|?|?|?|?|?|?|?|?|?|?|n
384|7|5|515.865|10|9.99|209.99|1139.9|3|9.99|209.99|239.97|2|y|completely orderable|?|?|?|?|?|?|?|?|n
384|7|5|526.771|10|9.99|209.99|1139.9|3|9.99|209.99|239.97|1|y|completely orderable|?|?|?|?|?|?|?|?|n
385|7|5|0.0|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|?|?|?|?|?|?|?|?|?|?|n
385|7|5|24.39|1|59.99|59.99|59.99|1|59.99|59.99|59.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
385|7|5|36.171|1|59.99|59.99|59.99|1|59.99|59.99|59.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
385|7|5|43.272|1|59.99|59.99|59.99|1|59.99|59.99|59.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
385|7|5|49.195|1|59.99|59.99|59.99|1|59.99|59.99|59.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
385|7|5|12641.34|2|39.99|59.99|99.98|2|39.99|59.99|99.98|?|?|?|?|?|?|?|?|?|?|?|n
385|7|5|12651.872|2|39.99|59.99|99.98|2|39.99|59.99|99.98|1|y|completely orderable|?|?|?|?|?|?|?|?|n
386|7|5|212.261|3|74.99|74.99|224.97|1|74.99|74.99|74.99|?|?|?|171|4000|538|223|11|57|2|69|y
386|7|5|258.186|5|10.99|74.99|246.95|2|10.99|74.99|85.98|?|?|?|171|4000|538|223|11|57|2|69|y
386|7|5|332.159|7|10.99|74.99|326.93|3|10.99|74.99|125.97|?|?|?|171|4000|538|223|11|57|2|69|y
386|7|5|728.021|14|1.0|74.99|350.92|4|3.0|74.99|128.97|?|?|?|171|4000|538|223|11|57|2|69|y
386|7|5|2489.342|17|1.0|74.99|378.41|4|3.0|74.99|128.97|1|y|completely orderable|171|4000|538|223|11|57|2|69|y
386|7|5|2580.216|17|1.0|74.99|378.41|4|3.0|74.99|128.97|?|y|completely orderable|171|4000|538|223|11|57|2|69|y
386|7|5|2612.593|17|1.0|74.99|378.41|4|3.0|74.99|128.97|4|y|completely orderable|171|4000|538|223|11|57|2|69|y
386|7|5|2689.72|17|1.0|74.99|378.41|4|3.0|74.99|128.97|?|y|completely orderable|171|4000|538|223|11|57|2|69|y
387|7|5|971.506|14|29.99|189.99|1205.86|1|69.99|69.99|69.99|?|?|?|?|?|?|?|?|?|?|?|n
387|7|5|1002.864|14|29.99|189.99|1205.86|1|69.99|69.99|69.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
387|7|5|1245.342|15|29.99|189.99|1275.85|2|69.99|69.99|139.98|?|?|?|?|?|?|?|?|?|?|?|n
387|7|5|1262.364|15|29.99|189.99|1275.85|2|69.99|69.99|139.98|2|y|completely orderable|?|?|?|?|?|?|?|?|n
387|7|5|1841.425|15|29.99|189.99|1275.85|2|69.99|69.99|139.98|2|y|completely orderable|?|?|?|?|?|?|?|?|n
387|7|5|1869.25|15|29.99|189.99|1275.85|2|69.99|69.99|139.98|2|y|completely orderable|?|?|?|?|?|?|?|?|n
388|7|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|?|?|?|?|?|?|?|?|n
388|7|5|6.66|1|6.99|6.99|6.99|1|6.99|6.99|6.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
389|7|5|1260.826|53|9.99|24.99|779.51|1|12.0|12.0|12.0|?|?|?|172|1500|475|37|12|52|1|21|y
389|7|5|1510.953|66|9.99|24.99|901.41|2|12.0|14.99|26.99|?|?|?|172|1500|475|37|12|52|1|21|y
389|7|5|1564.877|66|9.99|24.99|901.41|2|12.0|14.99|26.99|2|y|completely orderable|172|1500|475|37|12|52|1|21|y
389|7|5|1595.487|66|9.99|24.99|901.41|2|12.0|14.99|26.99|3|y|completely orderable|172|1500|475|37|12|52|1|21|y
389|7|5|1630.424|66|9.99|24.99|901.41|2|12.0|14.99|26.99|4|y|completely orderable|172|1500|475|37|12|52|1|21|y
